batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
128,1,8,0,52.800947189331055,50.049898862838745,2.7510483264923096,0.3101229667663574
128,2,5,0,24.823400497436523,22.065855264663696,2.757545232772827,0.30953121185302734
128,2,6,0,25.134095191955566,22.30159592628479,2.8324992656707764,0.3074007034301758
128,2,7,0,24.972066164016724,22.177600145339966,2.794466018676758,0.3073282241821289
128,2,8,0,25.327882766723633,22.583657264709473,2.74422550201416,0.3072853088378906
128,4,5,0,10.802256345748901,7.940001487731934,2.8622548580169678,0.3062582015991211
128,4,6,0,10.50068473815918,7.673636436462402,2.8270483016967773,0.3063685894012451
128,4,7,0,10.922784328460693,7.966819763183594,2.9559645652770996,0.305924654006958
128,4,8,0,10.772414922714233,7.918994188308716,2.8534207344055176,0.3058454990386963
128,8,5,0,5.693316459655762,2.158966064453125,3.5343503952026367,0.3056919574737549
128,8,6,0,5.730808734893799,2.407327890396118,3.3234808444976807,0.3079833984375
128,8,7,0,5.5323710441589355,2.3023622035980225,3.230008840560913,0.34618043899536133
128,8,8,0,5.336720943450928,2.21464204788208,3.1220788955688477,0.3060417175292969
128,16,5,0,7.722454309463501,2.9662859439849854,4.756168365478516,0.30600404739379883
128,16,6,0,7.222886323928833,2.496631145477295,4.726255178451538,0.3083317279815674
128,16,7,0,8.20455813407898,2.966064453125,5.2384936809539795,0.3082852363586426
128,16,8,0,7.509970188140869,2.419449806213379,5.09052038192749,0.30669307708740234
128,32,5,0,7.8235108852386475,2.7434492111206055,5.080061674118042,0.30683374404907227
128,32,6,0,6.96800971031189,2.2458724975585938,4.722137212753296,0.30760836601257324
128,32,7,0,7.098468780517578,2.305920362472534,4.792548418045044,0.3084084987640381
128,32,8,0,8.164169549942017,3.486950397491455,4.6772191524505615,0.30814623832702637
256,1,5,0,105.69372844696045,101.23112273216248,4.462605714797974,0.6121370792388916
256,1,6,0,105.12748384475708,100.68216156959534,4.445322275161743,0.6104352474212646
256,1,7,0,106.40541768074036,101.94171977043152,4.463697910308838,0.6109907627105713
256,1,8,0,102.99905276298523,98.53934717178345,4.459705591201782,0.612238883972168
256,2,5,0,48.21915888786316,43.7576265335083,4.461532354354858,0.6083383560180664
256,2,6,0,48.49380946159363,43.88018608093262,4.613623380661011,0.6089959144592285
