batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,224,0.5801010131835938,0.09401798248291016
512,16,1,225,0.628488302230835,0.09380531311035156
512,16,1,226,0.49968886375427246,0.09444212913513184
512,16,1,227,0.5019299983978271,0.0936274528503418
512,16,1,228,0.5944862365722656,0.09336018562316895
512,16,1,229,0.5857064723968506,0.09347653388977051
512,16,1,230,0.564307451248169,0.09335041046142578
512,16,1,231,0.5951552391052246,0.09336471557617188
512,16,1,232,0.5961778163909912,0.09371137619018555
512,16,1,233,0.6165409088134766,0.09349489212036133
512,16,1,234,0.5188713073730469,0.09389662742614746
512,16,1,235,0.6368846893310547,0.09317541122436523
512,16,1,236,0.6174473762512207,0.09293532371520996
512,16,1,237,0.5849912166595459,0.09340691566467285
512,16,1,238,0.5755496025085449,0.09396791458129883
512,16,1,239,0.6097171306610107,0.08938455581665039
512,16,1,240,0.6131911277770996,0.08957457542419434
512,16,1,241,0.6208665370941162,0.09093213081359863
512,16,1,242,0.5628440380096436,0.08974766731262207
512,16,1,243,0.5806739330291748,0.09019160270690918
512,16,1,244,0.5249629020690918,0.09168529510498047
512,16,1,245,0.6196367740631104,0.09033608436584473
512,16,1,246,0.6021220684051514,0.09158182144165039
512,16,1,247,0.5642330646514893,0.09095573425292969
512,16,1,248,0.6308090686798096,0.09152913093566895
512,16,1,249,0.5733633041381836,0.09130644798278809
512,16,1,250,0.6055529117584229,0.08936476707458496
512,16,1,251,0.6087541580200195,0.08742833137512207
512,16,1,252,0.652226448059082,0.09183812141418457
512,16,1,253,0.6034829616546631,0.08947014808654785
512,16,1,254,0.5633876323699951,0.09256815910339355
512,16,1,255,0.5825622081756592,0.09369349479675293
512,16,1,256,0.6594781875610352,0.09128332138061523
512,16,1,257,0.5967330932617188,0.09131503105163574
512,16,1,258,0.6702566146850586,0.09386706352233887
512,16,1,259,0.5915267467498779,0.09618115425109863
512,16,1,260,0.6290693283081055,0.09448385238647461
512,16,1,261,0.6820642948150635,0.09334349632263184
512,16,1,262,0.5440917015075684,0.0941917896270752
512,16,1,263,0.6328685283660889,0.0941610336303711
512,16,1,264,0.6149210929870605,0.08935284614562988
512,16,1,265,0.6376962661743164,0.09263849258422852
512,16,1,266,0.6256299018859863,0.09444499015808105
512,16,1,267,0.6237280368804932,0.09178423881530762
512,16,1,268,0.6112940311431885,0.09239482879638672
512,16,1,269,0.5787479877471924,0.09333014488220215
512,16,1,270,0.5422883033752441,0.09272122383117676
512,16,1,271,0.5654721260070801,0.09575510025024414
512,16,1,272,0.5695195198059082,0.0908358097076416
512,16,1,273,0.5682430267333984,0.0904233455657959
512,16,1,274,0.621610164642334,0.09292316436767578
512,16,1,275,0.5237884521484375,0.08891773223876953
512,16,1,276,0.6602280139923096,0.0909566879272461
512,16,1,277,0.5823829174041748,0.09073495864868164
512,16,1,278,0.5831723213195801,0.08963894844055176
512,16,1,279,0.6040663719177246,0.08990192413330078
512,16,1,280,0.6389181613922119,0.08973431587219238
512,16,1,281,0.6649904251098633,0.09272933006286621
512,16,1,282,0.5899877548217773,0.09010171890258789
512,16,1,283,0.6118645668029785,0.09151506423950195
512,16,1,284,0.6400833129882812,0.08579325675964355
512,16,1,285,0.6468207836151123,0.08919811248779297
512,16,1,286,0.585557222366333,0.08987188339233398
512,16,1,287,0.40471506118774414,0.09060406684875488
512,16,1,288,0.5617246627807617,0.09078717231750488
512,16,1,289,0.6282122135162354,0.09080100059509277
512,16,1,290,0.6187498569488525,0.09055066108703613
512,16,1,291,0.6568140983581543,0.09124875068664551
512,16,1,292,0.5932066440582275,0.08951139450073242
512,16,1,293,0.598405122756958,0.08788585662841797
512,16,1,294,0.664215087890625,0.09077167510986328
512,16,1,295,0.5485243797302246,0.09010195732116699
512,16,1,296,0.515833854675293,0.09029340744018555
512,16,1,297,0.6116700172424316,0.08978939056396484
512,16,1,298,0.6514267921447754,0.08824872970581055
512,16,1,299,0.6152777671813965,0.09297370910644531
512,16,1,300,0.5890319347381592,0.09417533874511719
512,16,1,301,0.6020522117614746,0.09450149536132812
512,16,1,302,0.6585335731506348,0.09159302711486816
512,16,1,303,0.6255667209625244,0.09291934967041016
512,16,1,304,0.6336822509765625,0.09185314178466797
512,16,1,305,0.6718554496765137,0.09217309951782227
512,16,1,306,0.7635197639465332,0.09055185317993164
512,16,1,307,0.7723956108093262,0.08920621871948242
512,16,1,308,0.7273468971252441,0.09104347229003906
512,16,1,309,0.6411638259887695,0.09106802940368652
512,16,1,310,0.5937931537628174,0.09086012840270996
