batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
128,0,1,1,234.52393674850464,225.8150599002838,8.708876848220825,3.0734176635742188
128,0,1,2,231.38097548484802,222.37998247146606,9.000993013381958,2.8952929973602295
128,1,1,0,227.55926322937012,218.3459951877594,9.213268041610718,1.2270114421844482
128,1,1,1,228.76730465888977,220.03365874290466,8.733645915985107,1.223550796508789
128,1,1,2,233.4807848930359,224.90312242507935,8.577662467956543,1.222855567932129
128,2,1,0,106.73668146133423,97.44814133644104,9.288540124893188,1.2225732803344727
128,2,1,1,109.14635396003723,100.62793016433716,8.518423795700073,1.2181892395019531
128,2,1,2,108.41030097007751,99.85735058784485,8.552950382232666,1.2201159000396729
128,4,1,0,45.66483116149902,36.44995665550232,9.214874505996704,1.2181785106658936
128,4,1,1,46.494624376297,37.506288051605225,8.988336324691772,1.2098634243011475
128,4,1,2,46.429117918014526,38.5487494468689,7.88036847114563,1.2082679271697998
128,8,1,0,16.128336668014526,6.681230068206787,9.44710659980774,1.2067744731903076
128,8,1,1,16.972283601760864,7.996479034423828,8.975804567337036,1.2053639888763428
128,8,1,2,18.029025554656982,8.928884029388428,9.100141525268555,1.2053749561309814
128,16,1,0,13.711307525634766,3.974212646484375,9.73709487915039,1.2019245624542236
128,16,1,1,12.90479302406311,3.7774720191955566,9.127321004867554,1.201181411743164
128,16,1,2,12.502066373825073,3.341463804244995,9.160602569580078,1.1983211040496826
256,0,1,0,447.298867225647,431.2963306903839,16.00253653526306,5.523719549179077
256,0,1,1,457.4732413291931,442.1967067718506,15.27653455734253,5.58034348487854
256,0,1,2,458.3627643585205,442.98541927337646,15.377345085144043,5.4663050174713135
256,1,1,0,456.8153328895569,440.84024596214294,15.97508692741394,2.4023845195770264
256,1,1,1,469.07319235801697,454.2885408401489,14.784651517868042,2.4055209159851074
256,1,1,2,463.92509365081787,448.6027126312256,15.322381019592285,2.4060721397399902
256,2,1,0,209.05555510520935,194.00527024269104,15.05028486251831,2.4036307334899902
256,2,1,1,210.88368916511536,195.676100730896,15.20758843421936,2.4042768478393555
256,2,1,2,214.78322577476501,199.64717268943787,15.136053085327148,2.4026498794555664
256,4,1,0,89.87524366378784,73.9228687286377,15.952374935150146,2.4021637439727783
256,4,1,1,93.1541759967804,77.76710486412048,15.387071132659912,2.401024341583252
256,4,1,2,93.05283379554749,77.73200106620789,15.3208327293396,2.3997511863708496
256,8,1,0,32.09171271324158,16.128835678100586,15.962877035140991,2.397859811782837
256,8,1,1,32.35129427909851,17.00450348854065,15.346790790557861,2.3981385231018066
256,8,1,2,33.57367396354675,18.179370641708374,15.394303321838379,2.3981282711029053
256,16,1,0,23.76309871673584,7.7073283195495605,16.05577039718628,2.387939691543579
