batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,data_whole_time,training_time
16,4,1,6,3.5149986743927,0.1249392032623291,0.6220283508300781,2.892970323562622
16,4,1,7,3.5083999633789062,0.11922049522399902,0.616340160369873,2.892059803009033
16,4,1,0,4.6120381355285645,0.29676246643066406,0.31929564476013184,4.292742490768433
16,4,1,1,3.4980101585388184,0.15593743324279785,0.17485618591308594,3.3231539726257324
16,4,1,2,3.4910457134246826,0.15155935287475586,0.16947364807128906,3.3215720653533936
16,4,1,3,3.4542181491851807,0.11487126350402832,0.13222217559814453,3.321995973587036
16,4,1,4,3.454214572906494,0.11370658874511719,0.13077878952026367,3.3234357833862305
16,4,1,5,3.4694437980651855,0.12833523750305176,0.1463463306427002,3.3230974674224854
16,4,1,6,3.463192939758301,0.12346720695495605,0.14043521881103516,3.3227577209472656
16,4,1,7,3.456554651260376,0.11631059646606445,0.13365817070007324,3.3228964805603027
16,4,1,0,4.427302837371826,0.34122753143310547,0.3660728931427002,4.061229944229126
16,4,1,0,4.413570880889893,0.31834936141967773,0.3427417278289795,4.070829153060913
16,4,1,1,3.510666608810425,0.17403101921081543,0.19127392768859863,3.319392681121826
16,4,1,2,3.4803085327148438,0.1449415683746338,0.16292762756347656,3.317380905151367
16,4,1,3,3.56001615524292,0.2211015224456787,0.23909807205200195,3.320918083190918
16,4,1,4,3.5069215297698975,0.16971302032470703,0.18736886978149414,3.3195526599884033
16,4,1,5,3.4930379390716553,0.1540980339050293,0.17236685752868652,3.3206710815429688
16,4,1,6,3.4715592861175537,0.13438129425048828,0.15143203735351562,3.320127248764038
16,4,1,7,3.490147113800049,0.15381574630737305,0.17026519775390625,3.3198819160461426
16,4,1,0,4.42535924911499,0.2859470844268799,0.7824501991271973,3.642909049987793
16,4,1,1,3.4927737712860107,0.10986876487731934,0.6030580997467041,2.8897156715393066
16,4,1,2,3.503171443939209,0.11462187767028809,0.6079196929931641,2.895251750946045
16,4,1,3,3.5133302211761475,0.11169004440307617,0.6050906181335449,2.9082396030426025
16,4,1,4,3.4971156120300293,0.10846519470214844,0.6016998291015625,2.895415782928467
16,4,1,5,3.4913487434387207,0.10673022270202637,0.5998489856719971,2.8914997577667236
16,4,1,6,3.4955732822418213,0.10487961769104004,0.5980396270751953,2.897533655166626
16,4,1,7,3.49908447265625,0.11023926734924316,0.603337287902832,2.895747184753418



//0619 尝试 cpu to gpu 的 non_block模式 ，流同步一下

16,0,1,0,16.393872022628784,12.172189950942993,12.682618618011475,3.7112534046173096
16,0,2,0,16.404452562332153,12.185795545578003,12.694020509719849,3.7104320526123047
16,0,3,0,16.627159595489502,12.41838526725769,12.928643465042114,3.6985161304473877
16,0,4,0,18.016249179840088,13.679152488708496,14.187899351119995,3.8283498287200928
16,1,1,0,14.214669466018677,10.046899318695068,10.543998956680298,3.670670509338379
16,1,2,0,13.440338134765625,9.266208171844482,9.761914730072021,3.6784234046936035
16,1,3,0,13.063195705413818,9.052185773849487,9.543941020965576,3.519254684448242
16,1,4,0,12.887054204940796,8.910647869110107,9.40252161026001,3.484532594680786
16,2,1,0,7.3411335945129395,3.354266881942749,3.845829486846924,3.4953041076660156
16,2,2,0,6.705467224121094,2.7122185230255127,3.204808235168457,3.5006589889526367
16,2,3,0,6.761651039123535,2.8015294075012207,3.2924368381500244,3.4692142009735107
16,2,4,0,6.912345886230469,2.914989709854126,3.4056482315063477,3.506697654724121
16,4,1,0,4.221241235733032,0.22211742401123047,0.7100987434387207,3.5111424922943115
16,4,2,0,4.217962741851807,0.2366187572479248,0.7243270874023438,3.493635654449463
