batch_size,worker_num,prefetch_factor,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
64,16,1,0.013666710050979464,0.0030913352966308594,1.0499682426452637,0.003266572952270508,0.003803730010986328,0.04042669097975929,0.02312159538269043,1.071897029876709,0.02952098846435547,0.06339526176452637,0.0030322924698933515,0.002988576889038086,0.004161834716796875,0.003019094467163086,0.0031213760375976562
64,32,1,0.02248857044937587,0.003082752227783203,1.9410789012908936,0.0032656192779541016,0.003885030746459961,0.04145240783691406,0.025946617126464844,1.2517578601837158,0.028791189193725586,0.06341934204101562,0.003033968481687036,0.002985239028930664,0.004070758819580078,0.0030214786529541016,0.003107309341430664
128,4,1,0.18726027365958337,0.006084442138671875,1.7574827671051025,0.06947445869445801,0.4057137966156006,0.04964816924368981,0.04437565803527832,0.42537689208984375,0.04502224922180176,0.11907458305358887,0.006034891204078599,0.0059452056884765625,0.006909608840942383,0.006051540374755859,0.006098747253417969
128,8,1,0.04243211699004221,0.006137847900390625,1.7922537326812744,0.006484270095825195,0.24816393852233887,0.053888729303190025,0.04004693031311035,0.7259132862091064,0.0469820499420166,0.1146693229675293,0.006014712966314637,0.005958080291748047,0.0069234371185302734,0.0059854984283447266,0.006141185760498047
128,16,1,0.029532217743373154,0.006088972091674805,2.339588165283203,0.006371974945068359,0.00753331184387207,0.05493736031031845,0.042539119720458984,0.9105947017669678,0.0455021858215332,0.11872029304504395,0.00599435296389136,0.005938053131103516,0.0070645809173583984,0.0059795379638671875,0.006064653396606445
128,32,1,0.03336774948799964,0.006104469299316406,2.7357254028320312,0.006291866302490234,0.007329225540161133,0.06463941016999802,0.038942813873291016,1.9097707271575928,0.04491901397705078,0.15966272354125977,0.005985661308364113,0.005944967269897461,0.0070531368255615234,0.005972623825073242,0.006036520004272461
256,4,1,0.3738786300810257,0.011995077133178711,2.7269399166107178,0.1794898509979248,1.1280219554901123,0.08558917753767259,0.07190179824829102,0.8432269096374512,0.07657408714294434,0.21726584434509277,0.011948153524115534,0.011853218078613281,0.012790679931640625,0.011956214904785156,0.012009859085083008
256,8,1,0.07116862334827385,0.012004613876342773,2.6404123306274414,0.015761613845825195,0.37331318855285645,0.09035892297725866,0.06953644752502441,1.2791006565093994,0.07679533958435059,0.21522736549377441,0.011922732438191329,0.011843681335449219,0.012691259384155273,0.011904716491699219,0.012086629867553711
256,16,1,0.05469659531470573,0.01199960708618164,4.27797269821167,0.012395381927490234,0.013910531997680664,0.09009654923240737,0.07188272476196289,1.2540357112884521,0.07674098014831543,0.2177276611328125,0.011906227262893527,0.011832952499389648,0.013102054595947266,0.011876583099365234,0.013022661209106445
256,32,1,0.0820626173869218,0.012125253677368164,7.031740188598633,0.012391090393066406,0.016651630401611328,0.0931421695369305,0.0726325511932373,1.5158092975616455,0.07733035087585449,0.21740126609802246,0.011909189790782362,0.011848926544189453,0.01282501220703125,0.011893272399902344,0.012064456939697266
