batch_size,worker_num,prefetch_factor,AVG_data,AVG_train,data_per,MIN_data,MAX_data,Median_data,p99_data,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
16,2,12,0.03876332208222034,0.030912179572909485,0.5563407677218555,0.0009076595306396484,0.37958478927612305,0.0013241767883300781,0.23769402503967285,0.015327930450439453,0.5344398021697998,0.020708799362182617,0.2813761234283447,0.0008552354924819048,0.0007851123809814453,0.001161813735961914,0.0008370876312255859,0.0010521411895751953
16,2,13,0.03587843390072093,0.03289185318292356,0.5217141795130564,0.0009691715240478516,0.39946603775024414,0.0014247894287109375,0.2893025875091553,0.016573667526245117,0.5628812313079834,0.0226137638092041,0.29510974884033203,0.0008682690414727903,0.0007970333099365234,0.0012073516845703125,0.0008666515350341797,0.0010710954666137695
16,2,14,0.03879012313543582,0.03097693592894311,0.5559948155424105,0.0009765625,0.35686659812927246,0.0013904571533203125,0.2742701768875122,0.015985727310180664,0.5354869365692139,0.020817995071411133,0.2813054323196411,0.0008664785646924786,0.0007979869842529297,0.0011866092681884766,0.0008642673492431641,0.0010782480239868164
16,2,15,0.03887155944225835,0.03230036006254308,0.5461642697389381,0.0009992122650146484,0.3680126667022705,0.012156009674072266,0.2297072410583496,0.015993118286132812,0.5857656002044678,0.021785497665405273,0.30613231658935547,0.0008654547672645718,0.0008029937744140625,0.0011677742004394531,0.0008685588836669922,0.0010627508163452148
16,2,16,0.033602181602926814,0.03266603806439568,0.507063291750033,0.0009241104125976562,0.3594169616699219,0.0013208389282226562,0.22743892669677734,0.015183448791503906,0.6354706287384033,0.02084183692932129,0.33171558380126953,0.0008562592899098116,0.0007901191711425781,0.001222848892211914,0.0008411407470703125,0.0011197328567504883
16,4,9,0.008453691706937902,0.03703594207763672,0.18583776134519067,0.000934600830078125,0.3650825023651123,0.0013113021850585938,0.1834045648574829,0.015473365783691406,0.7693912982940674,0.02100992202758789,0.41574275493621826,0.0008504016726624732,0.0007939338684082031,0.0011997222900390625,0.0008361339569091797,0.0011255741119384766
16,4,10,0.008850116355746401,0.03716360821443446,0.19233644827529803,0.0009584426879882812,0.3877279758453369,0.001280069351196289,0.19486713409423828,0.015347719192504883,0.7858242988586426,0.02090740203857422,0.4241671562194824,0.0008462083105947458,0.0007834434509277344,0.0011637210845947266,0.0008335113525390625,0.0010578632354736328
16,4,11,0.010334487054862227,0.03876641684887456,0.21047447670460764,0.0010101795196533203,0.46050047874450684,0.0013287067413330078,0.2312486171722412,0.01905035972595215,0.761817455291748,0.023432016372680664,0.41181647777557373,0.0008551980934891046,0.0008134841918945312,0.001283884048461914,0.0008404254913330078,0.0012301206588745117
16,4,12,0.009134479597503064,0.03715011652778177,0.19735463549854734,0.000997304916381836,0.4003019332885742,0.0013031959533691406,0.2010350227355957,0.017351150512695312,0.7897686958312988,0.02128458023071289,0.4162592887878418,0.0008461849362242455,0.0008077621459960938,0.0011868476867675781,0.0008363723754882812,0.0010677576065063477
16,4,13,0.009776409934548771,0.035674880532657396,0.2150964215549085,0.001007080078125,0.4354732036590576,0.0012655258178710938,0.21860730648040771,0.017508506774902344,0.7397420406341553,0.02084064483642578,0.39944374561309814,0.0008435670067282284,0.0008113384246826172,0.00115966796875,0.0008351802825927734,0.001043558120727539
